"PC" "lib.size" "batch" "Island" "Sampling.Site" "Language" "Sampling.Date" "Age" "RNA.Extraction.Batch" "Sequencing.pool" "RIN" "Mappi" "Season" "Gran" "Bcell" "CD4T" "CD8T" "NK" "Mono" "ID" "replicate" "microscopy.pos" "PCR.pos" "fract.pfpx.reads" "ind" "Variance"
"63" 63 0.702014442816204 0.984330914900752 0.91319265586243 0.577914564903486 0.65405413003699 0.507485855735314 0.843339053701722 0.78478678135494 0.439747727221297 0.869830888321336 0.777861544362557 0.777861544362557 0.947340880893842 0.952679863974702 0.96239838569699 0.999127348229947 0.935509382182548 0.921981894783917 0.000119458176470655 0.995222486238641 0.867236192718007 0.710558324544238 0.845855950983873 0.000119458176470655 0.00388180060390916
"64" 64 0.800844742994596 0.999341676209763 0.967600016583371 0.422532210738435 0.229650629359781 0.479273567566655 0.935434316203817 0.206637177444327 0.377863696247816 0.993894622375933 0.803267161697941 0.803267161697941 0.98792681427221 0.980283200412418 0.970905100581877 0.996497221362925 0.923978609488783 0.973658283310036 0.00032241404059554 0.797214268052567 0.928080503799862 0.918028708237309 0.134029368393172 0.00032241404059554 0.0038711816650593
"65" 65 0.982804133313504 0.99996495401078 0.9993775066358 0.993041099711639 0.998628380312325 0.992406760055781 0.995883508035999 0.170998911828393 0.890561280464271 0.994218997944258 0.977727828820248 0.977727828820248 0.996189529521062 0.998716250582734 0.994125626938108 0.999492864378301 0.990665347362022 0.993049455408051 1.4979395620915e-05 0.662909432412722 0.348064033343141 0.638292908966934 0.688576318885384 1.4979395620915e-05 0.00381392992048918
"66" 66 0.478244640202036 0.996858235994511 0.985810395915503 0.573960005228734 0.557680961981512 0.656962940536329 0.954119238427517 0.462960881340708 0.807995891812584 0.939665113703975 0.974298040640533 0.974298040640533 0.972070060990238 0.986330751593211 0.972405621469698 0.999078044355372 0.999775956662036 0.955441670748322 9.32692796946424e-06 0.919094564693337 0.597785593575194 0.122720693258912 0.862093396336366 9.32692796946424e-06 0.00379939916980684
"67" 67 0.328841550280086 0.995087618701615 0.95812418082353 0.751782846948877 0.613488690090641 0.822154906936595 0.888856876892032 0.24692747739297 0.211938124125578 0.930807994077176 0.801564603873175 0.801564603873175 0.975813663988148 0.966406485259441 0.990686686694575 0.998161673684114 0.935128678368736 0.967417387870149 0.00031979622023846 0.561773236567223 0.89399751068083 0.811116845413052 0.875152793748684 0.00031979622023846 0.00377048435391394
"68" 68 0.0977568194955098 0.999291347516876 0.996756838430819 0.0714021524443375 0.0764376103744088 0.124164839867573 0.975449751967781 0.0183522652943433 0.933304086909573 0.971490266752016 0.979498690271314 0.979498690271314 0.987194255782498 0.992668749713834 0.988061578261106 0.999706335609952 0.996729955374405 0.979859196708671 0.0522397763020503 0.945246060676536 0.60364205667079 0.424570971569462 0.874278818407842 0.0522397763020503 0.00375923517879028
"69" 69 0.537544297866638 0.996338796292301 0.974764537564322 0.947125236489803 0.874796973959868 0.939357385382011 0.986890215985947 0.128080227461415 0.761175436129379 0.934890739989909 0.921972378048844 0.921972378048844 0.964995553971649 0.996343972934722 0.95639482616484 0.997211681395279 0.960203086786493 0.940451867316998 0.00047538354573767 0.806719903376579 0.980552497696088 0.909367758634988 0.373309743678605 0.00047538354573767 0.00368939569997695
"70" 70 0.613111796257295 0.999566375205739 0.986579837829528 0.724460515615779 0.802088469643306 0.81599809578525 0.969868078843941 0.158627664898937 0.956197341691077 0.983434166996916 0.883270682470853 0.883270682470853 0.98663179765519 0.990734508034589 0.9762025900775 0.99764393597928 0.953111199402162 0.974303298026105 0.00876116156321878 0.574377257538712 0.883942669121943 0.639791338600893 0.23629912340665 0.00876116156321878 0.00366459597135652
"71" 71 0.367620379013449 0.996833065764762 0.969566015815118 0.0677747711610932 0.0626451458000129 0.121444867800058 0.905974556979207 0.294471668101714 0.527836097039118 0.945438304196976 0.82490057645039 0.82490057645039 0.981784323819856 0.971583611638328 0.995074168509076 0.998238116530304 0.941874489071703 0.976319760513967 0.00233228223146879 0.870060027405492 0.995557673758401 0.872056576480234 0.115135116446008 0.00233228223146879 0.00363040362903672
"72" 72 0.902923798356681 0.998954243212769 0.989309794727927 0.938462193210959 0.805467576204803 0.977654954108215 0.995532251581991 0.82907983298311 0.267839022346406 0.965995215954142 0.926450105300088 0.926450105300088 0.980218959084436 0.998463187787182 0.972943003785091 0.997988279209554 0.966799788947697 0.965341379121539 0.000318392036154948 0.922757435610688 0.241423220671632 0.227618438925553 0.204345164686953 0.000318392036154948 0.00360198785020111
"73" 73 0.66638190832499 0.998550322364686 0.989188494155493 0.922138149616059 0.942924257146349 0.916694052420356 0.994302272453274 0.33614319286008 0.481292297550703 0.959150557778247 0.943716749033349 0.943716749033349 0.97771205355874 0.998475958367189 0.971694904166828 0.998127642939248 0.972270690057539 0.961849439717411 0.00515480137198902 0.531822217895298 0.601114642985083 0.67116939086698 0.270708926972286 0.00515480137198902 0.0035786852354745
"74" 74 0.387516265358545 0.99473246848614 0.976282465426917 0.66437683598197 0.467251081146073 0.665511368455949 0.941169792249161 0.484366709326664 0.565651631588845 0.921858588971459 0.968463652207143 0.968463652207143 0.963727725396537 0.982471255564425 0.964012591715351 0.998775213501537 0.999620895401368 0.942082971175601 0.000142272716126354 0.893122912773592 0.555456014306004 0.989155375962082 0.309583639405342 0.000142272716126354 0.00356997107895796
"75" 75 0.120597578623813 0.999258365284377 0.963323126052129 0.617815432711394 0.576428248881174 0.780743182867999 0.927646881848382 0.690040044997999 0.999627336719716 0.998077175953763 0.788507284935331 0.788507284935331 0.989242391666989 0.977925009723992 0.971055554825656 0.996332877858553 0.918890466654246 0.975283388263953 0.00261934221464921 0.913458074401735 0.982586775309751 0.924078392713927 0.262354234854797 0.00261934221464921 0.00353271694131141
"76" 76 0.718593317907006 0.995057464397655 0.977047496054217 0.868478968623455 0.776016081543017 0.932792970318242 0.951375946304174 0.82985816828215 0.984080959062244 0.924017457822422 0.994316952421293 0.994316952421293 0.963585503113187 0.985575092429465 0.961747359056577 0.998386016792008 0.99018023527924 0.940981948708622 0.000127349424148282 0.833728931451581 0.976927429147085 0.971413333841159 0.549851056226507 0.000127349424148282 0.00350881019138722
"77" 77 0.906418775394614 0.995579781059894 0.966670319877509 0.705582627123497 0.719793332609199 0.805149058559933 0.991305632625465 0.844389373940746 0.68151584693106 0.928750600022478 0.8982975651185 0.8982975651185 0.960934339344965 0.997720855375757 0.950133000458524 0.99666973017254 0.950237519280942 0.933057046382631 2.01715867863177e-05 0.857862778968664 0.652231581145064 0.737083606871204 0.453616380714756 2.01715867863177e-05 0.00349611950474379
"78" 78 0.825037810595513 0.99914503162791 0.995580525117467 0.893143647134849 0.820278452348577 0.927602086503034 0.984615082530923 0.34591086078336 0.0955114153979636 0.968329634135367 0.988216520965823 0.988216520965823 0.984186595650596 0.995477566360333 0.982221952580582 0.99908849052314 0.990560046078552 0.973878666215851 0.000155320521274477 0.668462756054455 0.843695526018292 0.951476854356892 0.259100802370687 0.000155320521274477 0.00347088973777195
"79" 79 0.878091769788067 0.999924784146965 0.997771790097586 0.9992755082049 0.792177063383684 0.999610732891315 0.978299084033807 0.128546706774229 0.415673842529683 0.994543937177574 0.946691907987365 0.946691907987365 0.9998201717152 0.993417652327498 0.995825724835683 0.999219229164673 0.980681469872134 0.998493099152058 0.000181431046912086 0.881693091971695 0.866700040655985 0.944964481121631 0.961603579369733 0.000181431046912086 0.00340983003561263
"80" 80 0.900302461154865 0.999342590985432 0.98679588003047 0.966820957612705 0.445564833631868 0.982668328693311 0.943318628678761 0.153963567164053 0.987897417731354 0.979539153371202 0.872167893942526 0.872167893942526 0.996031700398903 0.982828331867069 0.993714191640199 0.998285935339151 0.954684236696224 0.997874257254132 7.65352938625774e-05 0.964625181568199 0.703590807157338 0.684808521722004 0.888241754435619 7.65352938625774e-05 0.0034017880350701
"81" 81 0.974684544593627 0.996985372523131 0.985912995585918 0.896572402994608 0.912827820135118 0.939785890617826 0.945392805424594 0.885636817689874 0.294511221153207 0.941476960494884 0.945682532312073 0.945682532312073 0.974261039703989 0.983658621148918 0.977078925786522 0.999604085360657 0.98865270580616 0.959968350355079 0.0143658088436244 0.977529881245606 0.332807765498143 0.997088446670259 0.880040062111546 0.0143658088436244 0.00338204927882191
"82" 82 0.336506170896292 0.997724850396805 0.986425100219755 0.399390334592015 0.493069100673066 0.567590011639542 0.93826583845629 0.688993876706389 0.92824252707586 0.950619127207156 0.908727587911431 0.908727587911431 0.980381093467797 0.981435228573741 0.986623240127419 0.999561539567573 0.973178825542272 0.971170441676341 0.000581519385500513 0.919972904991951 0.904253840078955 0.659807891856141 0.331055201377166 0.000581519385500513 0.00338040568469146
"83" 83 0.981865666484307 0.999095949629612 0.992065466014953 0.967078098663331 0.896305518429332 0.988714380271266 0.951929919992397 0.436094513306456 0.798834540616424 0.970378921392548 0.91321970524479 0.91321970524479 0.989710294570275 0.985503731442418 0.996174114584979 0.999193441162418 0.971777335108468 0.986192839208219 0.000592999304951989 0.984462270110356 0.568095666497316 0.995804067234165 0.685843022261797 0.000592999304951989 0.00335959215399781
"84" 84 0.92886731102484 0.997307167125923 0.980238853315526 0.99310845760622 0.987373525219615 0.99699217518852 0.923875664928526 0.392849075529549 0.764852087265337 0.947622513609507 0.872448280968307 0.872448280968307 0.980615788352095 0.977052872833837 0.989869447087423 0.999008838734622 0.959810227653644 0.972786733603625 0.00245852162142833 0.789852380213085 0.336349755345807 0.942432982256569 0.445443168958707 0.00245852162142833 0.00330269367132165
"85" 85 0.752232983507693 0.999554639660938 0.991391199547697 0.198807583989588 0.277530611143493 0.330366884952378 0.983159465717374 0.384760832024395 0.343454452830813 0.979790573163257 0.915161282957245 0.915161282957245 0.986351464726326 0.994765663581224 0.978534142689087 0.998106398566195 0.964682014300336 0.974931180246619 0.00997806399416546 0.590840374355228 0.321205940572285 0.958255054220581 0.552551719654013 0.00997806399416546 0.00329162133775949
"86" 86 0.38965601185902 0.998467634248691 0.991133871353782 0.960015040035142 0.848199124880706 0.981126267570511 0.984562750899417 0.426084597977023 0.458372877800014 0.957651177263415 0.969309524843543 0.969309524843543 0.97816549515449 0.995516929250283 0.974273228460494 0.99852794740148 0.981725692238842 0.963450264925399 0.00702031995747355 0.739711235146871 0.987841669052473 0.89743384926244 0.695239662045556 0.00702031995747355 0.00325685920912288
"87" 87 0.855837286807871 0.996486591422233 0.974140057405087 0.960336574563225 0.853715794857589 0.95667960255574 0.990764364972445 0.618718710235165 0.702671249336692 0.936393708786161 0.913445947926425 0.913445947926425 0.965328433498179 0.9975162990744 0.956048197665426 0.997100417404446 0.95720205620965 0.940704118369442 1.36702128947788e-05 0.85389789102891 0.326130513950024 0.905579346348202 0.491060108261965 1.36702128947788e-05 0.00324818464265941
"88" 88 0.750411655014768 0.998683650618033 0.99074787349906 0.944982056833349 0.777854383436041 0.979860365112984 0.992571284265485 0.561370526373065 0.995117138541438 0.960973901024909 0.951986384043212 0.951986384043212 0.978972467519894 0.997939258215792 0.973712553198344 0.998309008266666 0.975690667079195 0.964177811831093 0.00227156053662557 0.766962058896859 0.906619209470352 0.989592460387228 0.861073354977969 0.00227156053662557 0.00323345523216119
"89" 89 0.712113543913347 0.9990450921277 0.976832905863394 0.532594977611954 0.554686780965191 0.673736867925439 0.92716998471999 0.681018039568627 0.753490292209221 0.97763863740934 0.829234201438498 0.829234201438498 0.997122463486117 0.97790481701202 0.988978862405581 0.997588690099576 0.938491053436353 0.998877216400231 2.81368827688745e-05 0.711673708087155 0.26995175562727 0.19241170818208 0.40240039045897 2.81368827688745e-05 0.00320481883721439
"90" 90 0.855175617864674 0.998247985106459 0.990741539762497 0.543174595118917 0.334915129582721 0.66360254425575 0.979235908496929 0.618881469727637 0.914138198639416 0.954668476661289 0.979462246261844 0.979462246261844 0.977192326857802 0.993909509800168 0.974069424162474 0.998632829394958 0.985097349269625 0.962210376781862 0.0148766449290912 0.811660831315056 0.389043419731565 0.393441120729848 0.379221947537214 0.0148766449290912 0.00315246240076738
"91" 91 0.768716007749212 0.991988811127077 0.963567400509674 0.94510720172119 0.872736915343989 0.945236027053247 0.915284720135559 0.933693474980031 0.515742082366072 0.904317137534889 0.924501711196287 0.924501711196287 0.957252632555435 0.974649077061362 0.960728935224962 0.999124857477981 0.98648752989902 0.933049686495629 0.0172052409258827 0.503877681728244 0.4977090939667 0.108199780348478 0.24421788917683 0.0172052409258827 0.00311931326848603
"92" 92 0.779116784026343 0.996884689535825 0.980128844733438 0.965619137070393 0.25956121010966 0.990625133373299 0.983693403771234 0.202679857819411 0.840286709365215 0.939773904955662 0.939934088386102 0.939934088386102 0.968182513932441 0.995344769630633 0.961255323054144 0.997627064617135 0.967785268886836 0.946234901636098 0.00269952383189723 0.843271050159381 0.731322907314782 0.923191347182653 0.225739728982597 0.00269952383189723 0.00310134391546517
"93" 93 0.578328099916025 0.997942849392832 0.990245351809735 0.87069944851711 0.868832207105479 0.941794017301241 0.953685487708011 0.491597069213465 0.997038255020678 0.951746666906 0.951462626068541 0.951462626068541 0.978955271521746 0.986135796765578 0.981596875713013 0.999737321819692 0.989224497318248 0.967405627688011 0.00536471826297979 0.867251676261184 0.437636330166747 0.971179631698805 0.75637145582673 0.00536471826297979 0.00307291449002918
"94" 94 0.930032132280189 0.999818872662139 0.999046298864455 0.911586615342446 0.800921269212375 0.945753471538187 0.99321063504427 0.768051709204638 0.994963743511488 0.985422770463405 0.993731798213805 0.993731798213805 0.992683688038501 0.998007438443693 0.991707790306468 0.999566218752572 0.995335990840336 0.987885966077684 0.00525712519344242 0.813287807676666 0.970121049541442 0.920483933929445 0.7940017917518 0.00525712519344242 0.00306189422358027
"95" 95 0.456925985282495 0.989373677714502 0.949124146499948 0.706240693613268 0.774746111470545 0.845421993432295 0.937019459600732 0.773842329468929 0.969385572251753 0.888465979286868 0.983661370684531 0.983661370684531 0.94534399632991 0.981377730091828 0.940557566770313 0.997208521885582 0.976222308265427 0.910645568614852 0.0410033250765508 0.84055141347307 0.765656758535441 0.938189377191673 0.511180482039728 0.0410033250765508 0.00304634793448755
"96" 96 0.804263704514749 0.994942675204657 0.971834098016406 0.729647931415625 0.748400742713878 0.853663138542919 0.969632403635265 0.494230715152993 0.839063233494891 0.923042579897683 0.950841619465007 0.950841619465007 0.960595925914064 0.991147123542407 0.95408532718598 0.997434793265825 0.969278032818087 0.934282183981987 0.000204631007940565 0.765611237396006 0.949033117202933 0.40303154777836 0.539740139398836 0.000204631007940565 0.0030178868490328
"97" 97 0.936957752383991 0.999831148024299 0.994496417906763 0.921455475639584 0.95517964906604 0.963358031916899 0.966574134620402 0.994566309854936 0.982995629371002 0.992607281930869 0.916162402248877 0.916162402248877 0.999705862621408 0.989854448681122 0.992814255722644 0.998743837992543 0.969400860634273 0.996688384271566 0.0148372150571583 0.781862997509423 0.959903208055128 0.892254069735472 0.860538698817482 0.0148372150571583 0.00297931908510832
"98" 98 0.366248191239041 0.999410187288615 0.996975628942819 0.994520254200263 0.998733465653034 0.998411021436606 0.972462671777587 0.83191013611676 0.938126248205773 0.974405836930107 0.965617749736275 0.965617749736275 0.989238561130511 0.991743391506532 0.991371792434408 0.999992898414042 0.991017666981889 0.983652947897395 0.000355422784405326 0.724747142532681 0.323068459951349 0.834423571849761 0.587603010565309 0.000355422784405326 0.00296931957760634
"99" 99 0.630153636900146 0.997494718167772 0.988679272270127 0.990132903390339 0.997383111172191 0.997647106723327 0.958414488200019 0.740486033641014 0.379863729351843 0.946148914640293 0.975206092446271 0.975206092446271 0.975160602734218 0.987607181512041 0.975617488033822 0.999208749324391 0.999097132924112 0.960434870967852 0.0029259680500329 0.921222374771588 0.0398782448169879 0.998804318105266 0.885204874789293 0.0029259680500329 0.00292731712348938
"100" 100 0.793035510105981 0.988905889015619 0.947417919946301 0.987062329488777 0.955907942508125 0.993470514492292 0.933959828337936 0.0241916508779673 0.96834197706406 0.886064001861578 0.988255091223501 0.988255091223501 0.944387712139714 0.980455593783583 0.939916115279069 0.997231803192511 0.977577999796525 0.909249932432703 0.00129444649283267 0.903641500345651 8.15845405820431e-05 0.247659850231846 0.613405498370188 0.00129444649283267 0.00291812501446533
"101" 101 0.73780867438248 0.999532845504741 0.993230271202591 0.951168545835273 0.885599250231209 0.98487274089302 0.957531337054623 0.966438614089806 0.839162490718912 0.980733810592653 0.911061133423392 0.911061133423392 0.994804526889726 0.987158739611119 0.998231327472227 0.99892383727692 0.969328033468745 0.994553646116604 0.183181310276506 0.906431838377805 0.110038810788896 0.991901530249877 0.367716383649574 0.183181310276506 0.00287601830830781
"102" 102 0.617470233756627 0.994373728480282 0.973169580996009 0.995444118140813 0.997473783071386 0.998540784131006 0.921737144336151 0.967523921744623 0.661170863821364 0.920349490143279 0.914634992682297 0.914634992682297 0.965474778251281 0.976540279136891 0.970284180269687 0.99965527425469 0.980200946269622 0.946737692640716 0.000770398181965101 0.924863757659349 0.920414343027159 0.397227054999877 0.561781919998931 0.000770398181965101 0.00284993922627051
"103" 103 0.761451399427378 0.999682849039097 0.99645097480917 0.696164060991575 0.741139064904615 0.728762576700323 0.968387324806201 0.797087585854279 0.964052175007332 0.983163148306872 0.938191064775903 0.938191064775903 0.994724178877677 0.990456000181107 0.999453208329791 0.999330706245744 0.979248509736096 0.993503733523331 0.000528836763693957 0.680211886193631 0.979165508567843 0.438417013752766 0.801499985958138 0.000528836763693957 0.00283255076564013
"104" 104 0.948424775977235 0.99976791461792 0.993482646554835 0.999355710672188 0.98272388526996 0.999844650093925 0.962471708430153 0.0946423040771155 0.966641968736314 0.989985287727383 0.908947453961977 0.908947453961977 0.999363355172311 0.988617352636687 0.993209985411242 0.998679859957617 0.967069778608095 0.997957842370442 0.0407008855289276 0.928054155359787 0.77754448780422 0.966368089123456 0.740250717498008 0.0407008855289276 0.0027998975863716
"105" 105 0.822926286860628 0.993869351318861 0.969179540048575 0.985955179930994 0.960981886304287 0.992334325959267 0.912108655674025 0.469155461763075 0.771527735538143 0.917419378797982 0.891920006157955 0.891920006157955 0.965106354256665 0.973608389990377 0.971763585708649 0.999976572115939 0.972012747716327 0.946909202470036 0.0138548092034792 0.840073483463744 0.125862318556447 0.968019274676071 0.348461560076525 0.0138548092034792 0.00276905806956198
"106" 106 0.716875913818621 0.994943814352862 0.97053507137609 0.751216623006552 0.857538724400827 0.837724428676912 0.909114502028818 0.867692793841463 0.275090423223289 0.926249084941646 0.867617142446696 0.867617142446696 0.970508515655537 0.972645351818717 0.979520062845668 0.999407796071536 0.961329159754475 0.956516696442724 0.841068632985773 0.124395728778914 0.487959084154483 0.176912894348941 0.678091086091944 0.841068632985773 0.00265561382048474
"107" 107 0.560520685590855 0.980340101432195 0.904858716672154 0.135291279796487 0.244614462861501 0.244505734620345 0.844842691229553 0.996523243593265 0.982085933540235 0.852002707847409 0.813399598908977 0.813399598908977 0.936953364875287 0.953239370723916 0.948340243268132 0.999843706442631 0.952211686037405 0.903906495833978 1 0.000662998026702581 0.0098992228906559 0.00972208867219599 0.992916960249878 1 0.00241025967433517
"108" 108 0.192377560566606 0.999362017820272 0.991681668358859 0.999767424210847 0.999974829439322 0.999896935266448 0.990633467727173 0.999999886298807 0.931788469763499 0.974091924535003 0.926662130886275 0.926662130886275 0.98413414644754 0.99701294302956 0.977122380983949 0.998173980873736 0.968153684578732 0.971714830225844 1 0.0209817431221477 0.758706371039978 0.719300229908463 0.976477682680159 1 0.00226787387494925
"109" 109 0.950737116372647 0.998304025917938 0.991822094742397 0.999490986666186 0.999933389722972 0.99993510927129 0.974175583419555 1 0.450118743626574 0.955429030780281 0.995532075725548 0.995532075725548 0.978297489806873 0.992363658233164 0.976559001001035 0.998922116111776 0.991295733778601 0.96454874717882 1 0.317333300834867 0.932924002752426 0.804323890160836 0.952649298564301 1 0.00199151781699894
"110" 110 0.928370611134702 0.997947689470647 0.98558468062042 0.999933490757894 0.999992645694731 0.999995601078047 0.935162121047357 1 0.676140700176113 0.954004204299227 0.893745291470936 0.893745291470936 0.982708930704126 0.980469652202044 0.990334062725321 0.999229673668455 0.966939385127516 0.975465454020084 1 0.465414912619626 0.8420185111946 0.77506535412005 0.858172402884704 1 0.00194726684881755
"111" 111 0.298243600189621 0.999954877445175 0.997913393530799 0.998618086439937 0.999739386193908 0.999769438500514 0.984939559153899 0.999999999998375 0.44510807981912 0.996994575421415 0.950896410102971 0.950896410102971 0.996293852272049 0.995396973366198 0.992038695538916 0.999100405930545 0.980944026109061 0.99231321944829 1 0.0415985739125292 0.693417810141595 0.55411935431916 0.968149555779579 1 0.00178467435592955
"112" 112 0.352303454494388 0.998854521509247 0.993290758729323 0.999943866770873 0.999994895237323 0.999996117887671 0.956847101532188 1 0.0299684957753037 0.964874749820318 0.937253429017703 0.937253429017703 0.985945927193626 0.987032147160255 0.99019592758499 0.999726026094172 0.981770293909724 0.979255268139433 1 0.0815066322942169 0.839675899473276 0.716819404634555 0.872118683546034 1 0.00153392781777026
"113" 113 0.0393104939959868 0.360804128705953 0.98907779916647 0.433547117068561 0.461523576459265 0.00281832502333082 1.34504641002754e-07 0.00168675432069646 0.051544266517081 2.4475927532587e-05 0.931877586133844 0.931877586133844 0.00132307123900862 0.426448446296786 0.676717327545576 0.24388832439282 2.00673487592987e-10 4.57828648037596e-05 0.00115554744905624 0.10025117941633 0.824178753307569 0.395510515180504 0.716082383205794 0.00115554744905624 2.20212897319339e-29
"114" 114 0.345789359349288 0.430691013049336 0.920927870869634 0.221609779509536 0.357972830842881 0.210223780412803 0.004590165516657 0.07234370880731 0.633141028294585 0.587054129495624 0.753028809745367 0.753028809745367 0.00851247455386507 0.0261095033685039 1.42436672103594e-10 0.000122016313857227 0.00552473286746896 1.13224989370267e-07 0.00772096451641916 0.239026061402514 0.291107188572417 0.964966254828669 0.245346705762554 0.00772096451641916 2.28092766618989e-30
"115" 115 0.553200656710908 0.594801229453745 0.521821184139147 0.0258291168486813 0.0581127359242631 0.0354243688728708 9.5459710613731e-06 0.629434480828599 0.78145687827917 2.50920530067549e-06 0.29070836005787 0.29070836005787 0.00524460422775655 0.564156916480046 0.582874555700717 0.0472019732155675 0.00573001844317567 0.0201640710559633 0.00635399786860693 0.212293283361921 0.364482654410694 0.462118653070838 0.00311382637591478 0.00635399786860693 1.61036101689219e-30
"116" 116 0.667247662076953 0.23181420112516 0.0507531260699816 0.0434670184247903 0.0888032168390474 0.0395697430024305 0.532598290243637 0.00123776110755672 0.468603364964843 0.51120214605384 0.0345919642755493 0.0345919642755493 0.108969475347708 0.114428619298946 4.29236979593609e-08 9.71467878951659e-05 0.00623462625945629 4.939042277028e-07 0.00732337073724417 0.0881200006201835 0.109677067017388 0.539417387308133 0.0400611053382916 0.00732337073724417 1.23669739845462e-30
"117" 117 0.0666662972119622 0.280218074528153 0.000231330612855152 0.024199913163196 0.0483939200427194 0.000818391519656688 0.0027824018039682 0.000294510171185072 0.976534226051721 0.974639329255782 4.50384207269568e-05 4.50384207269568e-05 0.0687556374488208 0.519040528739037 0.593327302279203 0.00114952676386765 0.500273613235545 0.642438074495286 0.0277360326860544 0.635724116019105 0.00311516514912751 0.00194493672917723 0.158647010944014 0.0277360326860544 1.64802731563339e-31
"118" 118 0.0116436682558651 0.00241800387731416 0.993253228698079 0.0441746406314451 0.078125152931766 0.00927643533797386 0.936380960231547 0.242275715810085 0.32357165590241 0.51491849803068 0.920242605242133 0.920242605242133 0.170205781531044 0.947626808476985 0.096601905710331 0.267988561731718 0.584881119590263 0.66443951964752 0.697141853049049 0.478141246445405 0.000466541706667107 0.00222573229310484 0.272093419547347 0.697141853049049 1.38806107470031e-31
"119" 119 0.104205744101759 0.373753956647632 0.196071793752172 0.173835764213753 0.234646638209968 0.000300802811183515 0.896358558467828 0.00034230594929668 0.159860828477077 0.532493653879586 0.754048931572974 0.754048931572974 0.0146083902387745 0.0100991676265807 0.000179974769452515 0.25402881676631 0.814763615385213 0.0126977090337712 0.0810753684880096 0.945322685865846 0.000711505148344917 0.0683967489729485 0.937470566669038 0.0810753684880096 1.23068615020333e-31
"120" 120 0.795723493451191 0.0541897596245708 0.0129729248764625 0.197660550195404 0.316504744295763 0.177572006056572 0.70081228672027 0.9712674924163 0.266251408134111 0.655904070951437 0.00317982158589158 0.00317982158589158 0.143224617510239 0.345179269492034 0.237112502266169 0.872480625133441 0.73688366111946 0.916480941295964 0.483945005225033 0.184449099518555 0.369208279252565 0.219707175805084 0.537606227420545 0.483945005225033 1.14225519050244e-31
"121" 121 0.462653446161506 0.0530083489584622 0.058002119567254 0.196872425426203 0.288980290204317 0.0738971343199984 0.20113202865088 0.435369338082388 0.161333239027594 0.233903572798886 0.0225053661140308 0.0225053661140308 0.71640392210681 0.0749850072104553 0.0751990826415336 0.629665957667298 0.589254615192724 0.0377993678984901 0.304657006062478 0.798197681494434 0.398455707038564 0.508437193322462 0.529520046614324 0.304657006062478 1.11031405990881e-31
"122" 122 0.386501173899227 0.501739753584701 0.26291033916171 0.348336538323297 0.324592702890542 0.117965865721447 0.974419872979824 0.422793512297891 0.970960110990348 0.0627377585073935 0.217775696243318 0.217775696243318 0.054786047489719 0.0760385068866857 0.828210357846449 0.959843788171175 0.115922825600052 0.483565696643302 0.114149682510286 0.252016833260009 2.88545715388046e-05 0.309175027163201 0.818992636546837 0.114149682510286 1.01913562049867e-31
"123" 123 0.00547016639247692 0.00651835049132096 0.100865031712639 0.0640533258871705 0.0765183138296487 0.0729181766330939 0.372972681187624 0.990664588393642 0.0228443608786173 0.697181919158485 0.14786686579154 0.14786686579154 0.199254095189755 0.00385018254892034 0.513659687890478 0.671162373209603 0.208374966941468 0.624414597176207 0.184187417169737 0.262225541242437 0.341481986632627 0.303996988551565 0.659931829263874 0.184187417169737 8.91415234311072e-32
