"PC" "lib.size" "batch" "Island" "Sampling.Site" "Language" "Sampling.Date" "Age" "RNA.Extraction.Batch" "Sequencing.pool" "RIN" "Mappi" "Season" "Gran" "Bcell" "CD4T" "CD8T" "NK" "Mono" "ID" "replicate" "microscopy.pos" "PCR.pos" "fract.pfpx.reads" "ind" "Variance"
"55" 55 0.553419711188156 0.960137076720397 0.911337037264355 0.701269731823816 0.570643187019894 0.539266425512394 0.944186095971994 0.635002150495493 0.260481469089572 0.371751424353436 0.888438937357946 0.888438937357946 0.98442889441443 0.991884647536298 0.914148935966706 0.871710849690836 0.545344237972686 0.912055860685728 3.36335784911465e-08 0.972062284333696 0.0777290983158918 0.325835495046483 0.719587301563856 3.36335784911465e-08 0.00293405709313346
"56" 56 0.908712585783378 0.940679527718704 0.958024881444316 0.904433297542836 0.788452205013765 0.89968705174514 0.445750148414399 0.435946945673606 0.702037272718603 0.90230526506447 0.833775796936335 0.833775796936335 0.847921469007749 0.872235259365132 0.817994566203874 0.579148191102006 0.870952815091289 0.849635726217158 3.22587507021478e-09 0.78317903982887 0.920317483579929 0.800873553024085 0.679364198280475 3.22587507021478e-09 0.00292238075278833
"57" 57 0.24162113630995 0.792195199758236 0.965035280927403 0.391462181536157 0.476667071189455 0.479653721532697 0.919375118674598 0.581278920740824 0.144673706708793 0.853118792917086 0.814358950803051 0.814358950803051 0.895131469776188 0.990130774090412 0.909946991667769 0.556251898143911 0.77623416880056 0.800805890881827 1.29993118637209e-06 0.730736743483742 0.352023070557342 0.613144333493223 0.884872414627035 1.29993118637209e-06 0.00289677221944114
"58" 58 0.593893578673063 0.997011015964035 0.945896112199045 0.178848289107968 0.181463502829866 0.214889391310109 0.755753729624065 0.954148314190378 0.180735695225005 0.865711030302686 0.970908731453254 0.970908731453254 0.996004851507488 0.954968433583292 0.785496125800579 0.953080470555181 0.682119936528259 0.573004470162699 2.2116179123718e-06 0.91094702278283 0.560694705719372 0.408783388840281 0.109907252019155 2.2116179123718e-06 0.00286813542695751
"59" 59 0.856511207537317 0.832302423526906 0.977353488607017 0.711966526909695 0.693065424860232 0.396457393729085 0.334922567024252 0.159554353092766 0.943570576445335 0.906593336192333 0.948217915938921 0.948217915938921 0.774961990342987 0.773564849989747 0.666435183456254 0.817927842758946 0.703197056304074 0.90233160366719 3.03735612082571e-09 0.90559226917054 0.112323171507662 0.0481765542206844 0.104139758057818 3.03735612082571e-09 0.00284165710919824
"60" 60 0.673612995054284 0.937992813921432 0.948440951858769 0.785229731672573 0.879785009163976 0.841616568283155 0.814665790437428 0.365538747488008 0.964511685448284 0.967201914012931 0.983696090996759 0.983696090996759 0.803062859981703 0.956769694151332 0.784471357593522 0.905930396498754 0.741177232020686 0.892197311578996 1.02361759225165e-08 0.889694652787229 0.439716229160686 0.622153709083407 0.728271127132028 1.02361759225165e-08 0.00280614386199178
"61" 61 0.56590346736149 0.838908036257669 0.989578898782945 0.893189020189882 0.922157717219608 0.949191064767341 0.638331333218484 0.96990861867663 0.763694249260146 0.97292189695332 0.89370499501972 0.89370499501972 0.814956209135568 0.904056682385277 0.568108693530369 0.870324332494523 0.856960216677616 0.729161313116275 1.14430329763249e-08 0.762037299537087 0.516634553308764 0.665951801018744 0.349386688693037 1.14430329763249e-08 0.00277761076124068
"62" 62 0.165072105033042 0.998470022044032 0.870420339869093 0.991201810013313 0.990916940903702 0.907666789269057 0.264561854097741 0.167794064157129 0.877202216671622 0.643670817175535 0.760281648498295 0.760281648498295 0.852005534675738 0.971818064211934 0.84256608729811 0.720845648993463 0.638806402202806 0.779690395669696 1.59936234192488e-08 0.99497102672161 0.999887502206456 0.557815426681146 0.471417459618578 1.59936234192488e-08 0.00274513134439804
"63" 63 0.45434259935282 0.852763675515647 0.99611258623394 0.813303120486196 0.341743533261155 0.208226280928377 0.814744418868082 0.0173249481967351 0.15562507859048 0.661370095277855 0.996575215936722 0.996575215936722 0.846658045946706 0.918851938605667 0.989656306766827 0.892203083653675 0.382318349396241 0.828782943996305 9.38552777991476e-10 0.778846557141512 0.924926553389942 0.874396143899593 0.763321820321614 9.38552777991476e-10 0.00270516300937195
"64" 64 0.549660228435727 0.929477263681883 0.830338359102108 0.984123203360716 0.886810352835705 0.960867085190637 0.577955475303139 0.187130528059306 0.895471563917962 0.761352716223868 0.965933336832668 0.965933336832668 0.73645673952214 0.907655630543421 0.810852998025065 0.653578341733728 0.51828530577759 0.954457549946088 5.81206849649036e-06 0.591652475252787 0.807295228194435 0.841975718735638 0.17842775487522 5.81206849649036e-06 0.00269002209467081
"65" 65 0.708563065308216 0.983544689598703 0.997446793904356 0.996743397609794 0.999299952564999 0.984295105922264 0.933549785979642 0.267002812374903 0.603941563404358 0.65607352632133 0.957644281528524 0.957644281528524 0.875909782226559 0.887602852282349 0.814838356213699 0.959788407071943 0.882279757880381 0.903280564837155 2.68742615531155e-08 0.957929560903747 0.996994808925882 0.949430704018992 0.98136250115496 2.68742615531155e-08 0.00267225648776916
"66" 66 0.438515222579759 0.990307159514842 0.997976199990679 0.953036032469361 0.941183516744813 0.414811307972262 0.389698266106163 0.29632203660089 0.567746407746346 0.544650005087582 0.949169396813493 0.949169396813493 0.897507969470048 0.782736771378554 0.898855605996908 0.901720676113109 0.423782567942745 0.893366305280362 1.71491968349113e-11 0.691088965394136 0.857780195754887 0.93655737335196 0.286358707287173 1.71491968349113e-11 0.00265121967199103
"67" 67 0.678394999371665 0.989608168459035 0.923652731285952 0.459048851460255 0.613302684150936 0.639758299425792 0.259790898762754 0.497570962132424 0.935585684967516 0.894507341068102 0.924702649398062 0.924702649398062 0.82955092624679 0.828355734191343 0.790902146060519 0.406358581409128 0.647781005182988 0.969610383861191 1.70647934630073e-10 0.966455088797808 0.00294274377282208 0.963698902140687 0.299405789313777 1.70647934630073e-10 0.00263344863473947
"68" 68 0.697582139733038 0.968983405295172 0.963229231599985 0.764903992330846 0.866436973826935 0.765367575448804 0.882731601307297 0.0654456918457378 0.0272120421278493 0.691364258845438 0.991526542715113 0.991526542715113 0.955089453212581 0.803618543848265 0.591784388532748 0.565163371474619 0.997456205777619 0.793382978277309 5.12056376340341e-10 0.842088465964211 0.975864404327805 0.960190206627164 0.344848657201707 5.12056376340341e-10 0.00261334262778216
"69" 69 0.572164003186796 0.932892622982703 0.955584769713421 0.235425262115095 0.344183228246132 0.300693867515448 0.586762807464848 0.032436271900497 0.872650693470424 0.84099879166491 0.826818346221914 0.826818346221914 0.788498644558958 0.83293579895313 0.573334885122654 0.665022536659037 0.472220667849812 0.883906733614554 7.7830145790557e-06 0.699086052654526 0.891395324637334 0.671265176842895 0.241820047088292 7.7830145790557e-06 0.00257564589327059
"70" 70 0.833663270838734 0.965236726120084 0.979279475911759 0.999568513451027 0.999911756803058 0.999910312987167 0.915861032651367 0.52160724842735 0.877393967189263 0.692330562876763 0.98039494062841 0.98039494062841 0.852018725928956 0.934942148744336 0.909279259993513 0.854364416151429 0.662786831384213 0.948002512148806 7.9150106699316e-06 0.698602285309822 0.984788287463048 0.998882486028364 0.599890583738154 7.9150106699316e-06 0.00256271935759124
"71" 71 0.341175227054895 0.974684462371622 0.9594807866153 0.764823621156967 0.59187720367698 0.867913843370122 0.957888242688849 0.825749314738866 0.557052914063835 0.85575869729603 0.948799907975878 0.948799907975878 0.866072929098036 0.756225313694341 0.603933298164485 0.958569602379469 0.928613632008041 0.901988303624914 7.57853910284602e-09 0.675224985701485 0.8833977190857 0.906867391380617 0.619746105505224 7.57853910284602e-09 0.00253614046850685
"72" 72 0.993351394815442 0.973280411159923 0.919020997208361 0.610380776397967 0.498833404252881 0.618101245072013 0.200336366356649 0.0827828812453285 0.245737428262677 0.818049835117672 0.748244412628095 0.748244412628095 0.736397868482542 0.790183916343736 0.717385672329493 0.896943679040925 0.889990193927916 0.966648741316344 7.29032297926381e-08 0.905189644542601 0.801766028351329 0.333750559657736 0.675608345007181 7.29032297926381e-08 0.00251847409468195
"73" 73 0.627069576418283 0.99543848766679 0.998216178730506 0.995875406106265 0.997341847550822 0.966617584500706 0.23143429628874 0.518729279127051 0.588671423154884 0.232277682898039 0.962397421350232 0.962397421350232 0.940847381933646 0.970464053940388 0.673007817727974 0.94063916963973 0.974447292455339 0.670399861266417 5.54387253524316e-10 0.89072923215923 0.767951894568542 0.994182281813096 0.602981940020762 5.54387253524316e-10 0.00249704984374216
"74" 74 0.455292838298761 0.97409135156891 0.917930719545785 0.34829467485314 0.32798645754627 0.448449705872456 0.540176752543351 0.385024066942841 0.771253652463614 0.938593011192203 0.683657965116111 0.683657965116111 0.758667321258804 0.873389558240807 0.973241467241304 0.947536494525146 0.967082342689376 0.88161512188892 6.41789125869145e-09 0.883980339362706 0.606430006367572 0.407363246251628 0.85158248022955 6.41789125869145e-09 0.00248853767401477
"75" 75 0.612892903875951 0.933762648587227 0.994415423527978 0.931351401872886 0.954719643858785 0.859406295426646 0.953016573005565 0.881147403308915 0.963555691487548 0.903408717827202 0.922081363589721 0.922081363589721 0.853677161138883 0.986818318763841 0.782066979522345 0.753674769557256 0.4773871523883 0.986026027725247 2.70091497871766e-10 0.793561410750867 0.429298100632257 0.211188572605948 0.620240857783894 2.70091497871766e-10 0.00245443368982051
"76" 76 0.828337800667817 0.970691174816534 0.973272784594829 0.0895680811911005 0.0788067455168819 0.16943996336413 0.545626075395669 0.382989423401738 0.674509718609785 0.935631716422752 0.859504492258356 0.859504492258356 0.874863195834922 0.925805435024218 0.811795990729077 0.551327036706354 0.848255022820126 0.971112265610924 9.85094516941909e-09 0.998022837978438 0.852560248761593 0.746718466710263 0.126592151232067 9.85094516941909e-09 0.00243470913899022
"77" 77 0.961437374609405 0.979955516509274 0.969809584364698 0.813772020527554 0.805512493910761 0.907513088260322 0.276199941345414 0.32639596960938 0.692706400287168 0.439014342721724 0.927488062155129 0.927488062155129 0.856075512485189 0.866712781450625 0.647867429366402 0.971016841954604 0.835494299538539 0.996483155386345 2.70241239916764e-11 0.715490488721267 0.651720286680427 0.9041865068552 0.450710598394372 2.70241239916764e-11 0.00241809704267596
"78" 78 0.457894684677996 0.980278822914593 0.994489490170761 0.761591185961727 0.611307692364316 0.884402972325201 0.856818300818659 0.556843188027168 0.896826414924835 0.647584062900648 0.987133226444031 0.987133226444031 0.827252585548264 0.912572637483531 0.711630479392559 0.684857131831802 0.936743408507904 0.744720243062508 1.68292791781979e-08 0.925291799492675 0.404056880042782 0.371658318611022 0.480922507519917 1.68292791781979e-08 0.00241000127545567
"79" 79 0.599464248730599 0.819360342916286 0.908300210628072 0.921130680662802 0.944421487651776 0.933484512722133 0.920937656122111 0.566114567880941 0.766271531806684 0.76834174588875 0.950056848241641 0.950056848241641 0.985884452904534 0.690081197923087 0.847393512040271 0.814701861673794 0.705834991987066 0.974839420836481 9.33454369352945e-08 0.987000864202175 0.953780619026014 0.668866747934772 0.132114032082334 9.33454369352945e-08 0.00239295883025457
"80" 80 0.727238454477378 0.974201068909726 0.973000589058883 0.967082550287866 0.984880059412832 0.959122041312491 0.952889611944337 0.168045864650854 0.0473819761579934 0.813152227540364 0.842544407817838 0.842544407817838 0.793269071787007 0.938406833423061 0.831548313838081 0.455771951111063 0.838718374074245 0.972725507224836 8.93921922211533e-12 0.95047757966722 0.130927492678442 0.986936818683785 0.504324827684872 8.93921922211533e-12 0.00236310435924526
"81" 81 0.452756781979595 0.99440791212857 0.987209372971595 0.930745998194451 0.966002965300058 0.95333536455814 0.139277067140777 0.808541956348466 0.618281404069221 0.591790577097597 0.902191240248568 0.902191240248568 0.957575428427895 0.809683627869215 0.748414607088873 0.688168712573248 0.978358804167952 0.88677097221936 1.00271845161757e-11 0.862610253439984 0.526584797794415 0.606978551607741 0.469063827222027 1.00271845161757e-11 0.00235423339962121
"82" 82 0.209666163959612 0.977491094789024 0.982274271533727 0.206863984632155 0.260143226172813 0.327665782645421 0.755913155323927 0.860184575330366 0.839829693161954 0.634338565758705 0.989468262000754 0.989468262000754 0.831215088468467 0.730287062397616 0.964025421202251 0.783820432225214 0.924662809779431 0.915986362153231 1.59079374375019e-10 0.723070313708035 0.707612796173809 0.982095381701073 0.303704218885587 1.59079374375019e-10 0.00233401857779646
"83" 83 0.450789225679749 0.999808217908122 0.98437159689637 0.985218257077796 0.839740782325643 0.91011792723603 0.963462460649679 0.242348296194392 0.112222003634263 0.331409805784373 0.913799034713225 0.913799034713225 0.900100843256749 0.919777148235635 0.989590458867441 0.455198134214055 0.83129201104891 0.692140772110278 2.01034416018469e-05 0.381597634922039 0.684378471627326 0.746091483324408 0.837550762623825 2.01034416018469e-05 0.00231889444241246
"84" 84 0.918616838329753 0.975590395816923 0.9867030079654 0.999997217290624 0.999999203859701 0.99982646893504 0.661368233422158 0.106478266455616 0.827992937471031 0.649061828261353 0.871154415247011 0.871154415247011 0.978968900795101 0.952793896061086 0.994641321092913 0.640472154936763 0.53248101261761 0.969584371235264 2.31407036586579e-09 0.825084906543651 0.946082185832018 0.998341395388356 0.829493899448318 2.31407036586579e-09 0.00230560979228909
"85" 85 0.500189432269125 0.974201213334947 0.987101681820044 0.12115213112037 0.152632035380267 0.219696034666005 0.690555953485003 0.757224087027001 0.990626755054068 0.961653047705676 0.93081731940066 0.93081731940066 0.974044288384541 0.769120342126671 0.760847297511067 0.982809993114971 0.749089494586951 0.920318574680014 8.39508119565149e-07 0.837559019886281 0.940264307351416 0.188662183167134 0.197243532316429 8.39508119565149e-07 0.00228968247854314
"86" 86 0.838225582407092 0.997431273313577 0.947226660815836 0.943872323658735 0.595335151412748 0.965432165921085 0.846921823632546 0.000170004272403205 0.996262224952257 0.296936356080318 0.971675823070701 0.971675823070701 0.867958486622908 0.895429711628083 0.85563649456723 0.67547193935238 0.921410366815998 0.705528029838168 3.56476752584978e-09 0.789447909642798 0.794768942777052 0.417300495429813 0.645585782661514 3.56476752584978e-09 0.00228320050264494
"87" 87 0.523996576202619 0.942650530945948 0.977431684863522 0.812567659662675 0.80348274731356 0.91092291905185 0.907414686504902 0.775203761493616 0.999097671193828 0.667090220707741 0.926864783206956 0.926864783206956 0.881435814858667 0.803084727407796 0.856077944623376 0.67275843526087 0.948479688970433 0.81113059497828 2.14776205854367e-05 0.78721944734095 0.733496985649885 0.560874886022871 0.990488781530392 2.14776205854367e-05 0.0022669086629831
"88" 88 0.333387563091912 0.995841617029259 0.975699113831989 0.439117710671566 0.226441888556331 0.608516155949385 0.647471165507918 0.447390978005381 0.633356308263485 0.829357719274691 0.96529377376609 0.96529377376609 0.89825944040626 0.8768389433467 0.761268095079416 0.650815950879757 0.731976524927313 0.887943740977085 7.11418889022735e-11 0.720458146596139 0.958763087017886 0.838505951525566 0.0543317834637416 7.11418889022735e-11 0.00226173578396776
"89" 89 0.973529899497306 0.959677854017005 0.991060983709424 0.62251471874174 0.745927429435817 0.779724086973092 0.290378918089248 0.796167242936059 0.982286303327662 0.971362782733921 0.920733448689042 0.920733448689042 0.956753129335924 0.970109548483112 0.971849523196474 0.47558226198966 0.985624984723783 0.916074154762313 5.67308855272816e-07 0.920728037632563 0.644793575584093 0.556275480239705 0.625471587192356 5.67308855272816e-07 0.00221755145263253
"90" 90 0.92725070860847 0.938842753578869 0.974760651809826 0.999681218409524 0.997850717743455 0.996907740140168 0.549543059586695 0.885498172265168 0.92845879598943 0.926451429921378 0.964054635833363 0.964054635833363 0.999743546455905 0.929214321868136 0.747543921029534 0.61876929645879 0.949826943642407 0.903336812866141 7.2994036226878e-07 0.816863425338479 0.41523051908992 0.969109105599819 0.610116331268552 7.2994036226878e-07 0.00220853649372321
"91" 91 0.488579005049734 0.935497341117965 0.995515499113709 0.140931895167001 0.0550500982397083 0.261175206910834 0.669323106611238 0.935481766647409 0.961479627668154 0.736987500303538 0.955022856370938 0.955022856370938 0.872425238326825 0.964634906073618 0.852334677690407 0.380599096997153 0.687063050086069 0.992448537184862 1.0770782470441e-09 0.721930195239165 0.862265169807299 0.637532092095195 0.857908943026725 1.0770782470441e-09 0.00220515808817934
"92" 92 0.667090470407047 0.972448306422202 0.938840390129715 0.995817657201481 0.988699597924221 0.993772586540071 0.990676084184399 0.388800485663855 0.496539441425192 0.360301807406449 0.868975179928473 0.868975179928473 0.912996765732565 0.802627234912322 0.904526861531874 0.936611906591738 0.872179551921505 0.813681051812443 4.00188517603074e-07 0.893359935435701 0.939902252424607 0.839314044559364 0.610267340876503 4.00188517603074e-07 0.002201399660183
"93" 93 0.847619412833915 0.954664637727313 0.998863136798765 0.164346679875401 0.150547104745601 0.280808807077753 0.998942529445347 0.748879897286668 0.554838483053095 0.769434701415311 0.980833042411341 0.980833042411341 0.992350597797261 0.994555036702349 0.501435730295078 0.971861149941327 0.829819801588664 0.741834913318942 2.11461750652691e-09 0.660554695112581 0.729099320131634 0.831958414583465 0.603619844937628 2.11461750652691e-09 0.00216182835124032
"94" 94 0.436119163112944 0.980300872023188 0.971219499129 0.764031513514119 0.698001960171666 0.658947815338619 0.827962966177116 0.17210050802756 0.0148237038239778 0.893305419838398 0.975740309481517 0.975740309481517 0.999973028046982 0.861200447743849 0.672248653604612 0.928903213500824 0.894158778117225 0.935816317103919 4.37286274429216e-08 0.898988396169723 0.0100398825782841 0.314006853118752 0.564670401343145 4.37286274429216e-08 0.00215396214041056
"95" 95 0.961294753586003 0.861265798159938 0.991745345623282 0.988224386595612 0.963579788127094 0.992018232481051 0.871324377317202 0.373265322836519 0.184768203571668 0.878778270849094 0.954353250500994 0.954353250500994 0.814959183172819 0.926259729015921 0.741450070737872 0.371478396950232 0.880981107333832 0.922590465814445 1.51188979203056e-07 0.925356046391744 0.579983715673394 0.492760225289256 0.988099216448239 1.51188979203056e-07 0.00213675396328327
"96" 96 0.992030760277477 0.954165846123792 0.976133874912206 0.370072037427112 0.274417392663613 0.545622976142518 0.542566063560754 0.878686580794371 0.907454846294522 0.759456072600966 0.904522264648155 0.904522264648155 0.952404445138312 0.971103444781562 0.877058612739022 0.828888516040717 0.887455301971754 0.715545991542371 1.51355616582663e-10 0.680231641059096 0.399755243630657 0.481331461081792 0.470421896546166 1.51355616582663e-10 0.00212297988450067
"97" 97 0.934782337167361 0.933625005193624 0.914207954411233 0.704280884807492 0.785586312323882 0.80430630911131 0.533119036311681 0.746916855847599 0.806287901041757 0.869668859007505 0.865530567662152 0.865530567662152 0.724039493806881 0.904610068191919 0.816251381116546 0.962209793154673 0.822047377752426 0.882680929998077 2.76754782086009e-09 0.82543049154089 0.945441726927637 0.960120648061056 0.664359213223275 2.76754782086009e-09 0.00211476296624143
"98" 98 0.522705637924108 0.822890398788801 0.999091317880941 0.775802695028137 0.278955688463969 0.886384851871113 0.33688165038906 0.375719332226129 0.219569793400398 0.801161086239564 0.968011091714045 0.968011091714045 0.795000175161474 0.874419182686587 0.693624049421582 0.509177926779682 0.817730757386592 0.93930260742589 2.16862102372307e-07 0.887334550627348 0.464531475361822 0.898566841529939 0.835444934961328 2.16862102372307e-07 0.00209528947715383
"99" 99 0.715389422207485 0.981204903663493 0.958650747133535 0.999533724045187 0.998070199291191 0.999512646425889 0.22280821926059 0.952112008139347 0.984552110661129 0.888568536978973 0.950325789527752 0.950325789527752 0.898785954551816 0.973662383085005 0.976220723003779 0.7098144687678 0.998405256875403 0.919232076134907 1.33137862478221e-05 0.618787402945438 0.634174178631939 0.290760402638016 0.88218790006968 1.33137862478221e-05 0.00206847550460328
"100" 100 0.797570084025507 0.951857046489655 0.975476116627386 0.983186585218593 0.717650160310909 0.989290146692144 0.384810215272882 0.628016435641533 0.947433323925387 0.322823759208878 0.889928217862815 0.889928217862815 0.95454174927232 0.919057848052772 0.727664999372487 0.909194434752768 0.7863389278686 0.706625988843849 3.24436441915395e-05 0.964344400679276 0.402021640787911 0.646565276486645 0.572512478179863 3.24436441915395e-05 0.00206433356026339
"101" 101 0.663695321626241 0.922579925091746 0.967933238025732 0.413477121580785 0.180565521928313 0.588972776301251 0.65274041373554 0.643585232379626 0.931894741752412 0.972014663412189 0.963096868177688 0.963096868177688 0.94241152620972 0.882122098926948 0.886951607510206 0.5131809691398 0.728985542937161 0.789377968913365 6.31985115240197e-07 0.788427374667145 0.745746089141264 0.822293193454551 0.0459608693041216 6.31985115240197e-07 0.00204604146275617
"102" 102 0.716489004909213 0.962246987626753 0.999985742038147 0.962262301432736 0.988435425201345 0.980641948826312 0.533672388952678 0.552656948603617 0.478028132303108 0.229100569048724 0.995834241887308 0.995834241887308 0.890087396609092 0.91250620345312 0.919647113335903 0.978109656670169 0.601365868070601 0.815303159671243 1.85970872533782e-06 0.916156519018566 0.978175332402565 0.732843516670225 0.920396027843785 1.85970872533782e-06 0.00202364285789785
"103" 103 0.735069885738669 0.928775736593728 0.991945284881607 0.977756250805025 0.565162917308174 0.983132734596675 0.616808410088667 0.995255432571836 0.979916007160227 0.797039951940586 0.953978180844503 0.953978180844503 0.795671385279673 0.998774029267518 0.770458836253961 0.459671558591871 0.675829000286177 0.901148511042911 1.05865073333883e-07 0.842162217192613 0.794073499230587 0.252901153404667 0.958145557442721 1.05865073333883e-07 0.00201086367594689
"104" 104 0.252586880744339 0.952975215145952 0.99042451876582 0.494510646091269 0.0317664960040767 0.648393761559035 0.295726901034852 0.335101591697242 0.519870000046512 0.387164190800468 0.942358080206786 0.942358080206786 0.729368560362951 0.99256606952428 0.522790095482961 0.807079759994507 0.867560132871113 0.991184542241951 1.02844435081767e-08 0.974702849518333 0.9349826231985 0.95998667837667 0.676729587726755 1.02844435081767e-08 0.00198954703149736
"105" 105 0.944951795856344 0.961607270916823 0.99831225389412 0.880107362268613 0.880129974428212 0.937238836250802 0.977886436018491 0.773266898269772 0.965398539748148 0.962384747094249 0.98963014887663 0.98963014887663 0.884254086342979 0.914443631247871 0.555868566384719 0.995862173515585 0.906521792629043 0.974823594019968 8.03403914715144e-12 0.935028597521531 0.120573021433243 0.777916161228737 0.800053195445367 8.03403914715144e-12 0.00196993834546213
"106" 106 0.93137616080972 0.973468050153981 0.986518866764184 0.871309954321521 0.947923253748736 0.946818868056349 0.830468904635757 0.909059085032959 0.943011770396281 0.11162772463409 0.939676619513997 0.939676619513997 0.782256461421788 0.869045492365826 0.814210924818413 0.475036229835263 0.937321059153571 0.881402793114408 1.02337523729529e-07 0.987376378887613 0.488684911873338 0.994456607540747 0.925283075343813 1.02337523729529e-07 0.00196766760356629
"107" 107 0.656044351347684 0.975614709209903 0.928344645209309 0.999958017664714 0.999981739298981 0.999977197781177 0.846445178751512 0.0448773087882811 0.98112883262624 0.56099291441079 0.897049876726906 0.897049876726906 0.977630118965458 0.740703761710975 0.575867684264676 0.915403786901528 0.847732952543433 0.959170581754941 2.8744114819955e-09 0.893374578146522 0.993731226597286 0.804871091896203 0.963330547157793 2.8744114819955e-09 0.00195368131063315
"108" 108 0.875616425723966 0.929518006719437 0.991857226473465 0.974354432105793 0.954205377378033 0.991681520359638 0.95489321390164 0.991752749855008 0.592837424272687 0.585419396396635 0.963922560217539 0.963922560217539 0.961520369974288 0.970627059819214 0.855030146032567 0.618282093110881 0.753735054395738 0.768261870885391 2.16650403585943e-07 0.872766381032646 0.0226481924506814 0.644836059271951 0.443074908032814 2.16650403585943e-07 0.00194031138619224
"109" 109 0.792856298870729 0.957184892437491 0.998940807433682 0.976687633105775 0.973152008456674 0.990493655813734 0.903977178070406 0.685315874645687 0.616650820584828 0.932020005134615 0.969556435339219 0.969556435339219 0.936405696829816 0.761182651229059 0.998360939087594 0.362203857495262 0.844609160434644 0.842110154291238 1.19643383358809e-07 0.965423121623836 0.911450635530807 0.353972451721424 0.573730511996605 1.19643383358809e-07 0.00191550707457848
"110" 110 0.301941642839783 0.999010412560917 0.949651193863471 0.999969278730228 0.996373613354627 0.999990134771134 0.56338115753069 0.870150495640536 0.741378638202112 0.802703870069278 0.957139707374917 0.957139707374917 0.977235360344641 0.811292053746111 0.860161418917444 0.477010156889742 0.934870309262509 0.954471864120445 1.00983016242763e-08 0.80524515372947 0.772410812561012 0.728408964272513 0.61778088620432 1.00983016242763e-08 0.00190276204245151
"111" 111 0.973675925483512 0.996881853808445 0.99521091849624 0.736189150272826 0.795272351003408 0.776580361096233 0.677180436582578 0.948466712788727 0.955589631918699 0.740072283220025 0.983016262549034 0.983016262549034 0.869985416600133 0.797944834655513 0.713048485445578 0.812732987890294 0.968368112793731 0.921958672917436 9.31895622720406e-07 0.832156471864698 0.494244122819935 0.648883686446678 0.614819688670027 9.31895622720406e-07 0.00188322767239339
"112" 112 0.765222415446714 0.991825195189505 0.950305136455642 0.999452579044767 0.999741531521882 0.999833893644739 0.964855913219377 0.209564049611472 0.635612862656564 0.86269806415518 0.872798700976214 0.872798700976214 0.808514905284658 0.877903503201523 0.792367985940389 0.775430485438257 0.707955515589198 0.967248639838364 1.06718635940065e-09 0.843006289177194 0.188323110057155 0.975387950038971 0.875268803509962 1.06718635940065e-09 0.00185231461439599
"113" 113 0.879315301454745 0.969897611525311 0.99865324166458 0.888717924061497 0.937923924260768 0.901959495468229 0.678035643965683 0.933209216163581 0.953583212553099 0.754593736811725 0.960100918705792 0.960100918705792 0.980313203788228 0.977341568591198 0.4570486143326 0.98114179467727 0.661572029221772 0.823253653427609 6.46725434632341e-09 0.784394150237277 0.00294252717274658 0.832311622706057 0.173945137962997 6.46725434632341e-09 0.00184312434472882
"114" 114 0.921093316829878 0.982610512795931 0.989074509576138 0.998385909462402 0.934999540098823 0.999570611744125 0.882918254661097 0.567959305860608 0.994546923308812 0.855777724830703 0.883717023864657 0.883717023864657 0.965817883623485 0.878078243238343 0.987920425804408 0.299161237683495 0.944704826984373 0.990570281083757 2.71181753970567e-06 0.66005496004773 0.861751863872049 0.582472626984994 0.736783612215899 2.71181753970567e-06 0.00181714013807221
"115" 115 0.677200016887709 0.997661657692227 0.981680433614934 0.974687197656332 0.938493454965966 0.991298579863853 0.970687767100301 0.270346849132475 0.931921779570842 0.895757383932535 0.94816792082943 0.94816792082943 0.75352502785691 0.957447411807732 0.708331311686215 0.919344231537015 0.743862533815079 0.828370638256214 6.16670887938863e-06 0.930307327235624 0.269725009384504 0.944802245190444 0.54436799623591 6.16670887938863e-06 0.00178947720162041
"116" 116 0.80012729018484 0.968852239727644 0.997160397488445 0.996968613093353 0.997851164358313 0.995585481515359 0.985266783029914 0.100002692763306 0.231020631214403 0.642212338193505 0.976899731007371 0.976899731007371 0.916977957314173 0.85995888606137 0.720230694247027 0.709475359121726 0.983134572149742 0.95507373568685 2.7979915157569e-05 0.760155245815798 0.718802678432331 0.585317148074025 0.628349791718249 2.7979915157569e-05 0.00171948798187482
"117" 117 0.439728281761064 0.993506661543496 0.997763723247732 0.999999993885974 0.999999998449054 0.999999999863079 0.982375851872747 1 0.0936918879337985 0.952682236283769 0.959136047739364 0.959136047739364 0.998480130504786 0.957836699132391 0.982548643166058 0.814464841983491 0.980758247993557 0.961884889703939 1 0.196062504335187 0.993090340003139 0.973937504203151 0.949641870401542 1 0.00100555732141133
"118" 118 0.117162425639287 0.00296772592665013 0.999811546963467 0.999999999980857 0.999999999997572 0.99999999999994 0.967157261364205 1 0.00131680832440309 0.930513000333312 0.98466778373046 0.98466778373046 0.971683000679024 0.989321170007582 0.971481281213251 0.939482875214931 0.987123492837572 0.977348625581311 1 7.3695088052459e-09 0.999783351875803 0.993898916674104 0.926737009500062 1 8.03939250864391e-05
"119" 119 0.566984545454247 0.0647340808177899 0.999923216533901 0.999999999999987 1 1 0.986240811504023 1 0.747869355338211 0.976878173964655 0.993289920344658 0.993289920344658 0.988992468183505 0.99696959992438 0.989090944551272 0.978864724461177 0.999942195834788 0.996419775728515 1 0.112400453922568 0.999976453978924 0.99876767813879 0.978428223727177 1 2.32698753873934e-05
